Dimension,Target Ratio,b,alpha,k,MPAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s),Autoencoder Accuracy,FastICA Accuracy,FeatureAgglomeration Accuracy,LLE Accuracy,NMF Accuracy,RandomProjection Accuracy,VAE Accuracy,tSNE Accuracy,Autoencoder MethodTime(s),FastICA MethodTime(s),FeatureAgglomeration MethodTime(s),LLE MethodTime(s),NMF MethodTime(s),RandomProjection MethodTime(s),VAE MethodTime(s),tSNE MethodTime(s),LSH Accuracy,LSH MethodTime(s)
200,0.05,50,10000,3,0.115,0.153333333,0.261111111,0.118333333,0.106111111,0.14,umap,109.8875419,0.013076273,2.843195062,0.349140066,0.394733021,9.700540618,0.1061111111111111,0.1477777777777777,0.1261111111111111,0.1505555555555555,0.1422222222222222,0.1305555555555555,0.1522222222222222,0.1544444444444444,0.7325952000101097,0.026258300000336,0.0085090000065974,0.1268139999883715,0.3144977999909315,0.0037383000017143,1.0969219999969937,13.55893199998536,0.02,0.0011273
200,0.05,50,10000,6,0.101944444,0.148055556,0.255277778,0.125,0.081944444,0.156111111,umap,109.8875419,0.013076273,2.843195062,0.349140066,0.394733021,9.700540618,0.0858333333333333,0.1463888888888889,0.1061111111111111,0.1194444444444444,0.1347222222222222,0.1025,0.1333333333333333,0.1622222222222222,0.7325952000101097,0.026258300000336,0.0085090000065974,0.1268139999883715,0.3144977999909315,0.0037383000017143,1.0969219999969937,13.55893199998536,0.027222222,0.0011273
200,0.05,50,10000,10,0.107333333,0.175166667,0.242,0.123166667,0.076833333,0.1845,umap,109.8875419,0.013076273,2.843195062,0.349140066,0.394733021,9.700540618,0.0963333333333333,0.1696666666666666,0.1075,0.1013333333333333,0.1493333333333333,0.1056666666666666,0.1433333333333333,0.173,0.7325952000101097,0.026258300000336,0.0085090000065974,0.1268139999883715,0.3144977999909315,0.0037383000017143,1.0969219999969937,13.55893199998536,0.037,0.0011273
200,0.05,50,10000,15,0.124222222,0.194444444,0.240666667,0.130777778,0.079666667,0.216777778,umap,109.8875419,0.013076273,2.843195062,0.349140066,0.394733021,9.700540618,0.1104444444444444,0.19,0.1194444444444444,0.0883333333333333,0.1694444444444444,0.1228888888888889,0.1666666666666666,0.1808888888888888,0.7325952000101097,0.026258300000336,0.0085090000065974,0.1268139999883715,0.3144977999909315,0.0037383000017143,1.0969219999969937,13.55893199998536,0.054,0.0011273
200,0.1,50,1,1,0.315,0.315,0.271666667,0.253333333,0.26,0.306666667,dw_pmad,148.8768621,0.01169156,3.154210165,0.330164084,0.357270613,9.289585028,0.2616666666666666,0.3183333333333333,0.28,0.28,0.2933333333333333,0.3083333333333333,0.3066666666666666,0.1283333333333333,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.03,0.0015214
200,0.1,50,1,3,0.198333333,0.243888889,0.261666667,0.166666667,0.133888889,0.227777778,umap,148.8768621,0.01169156,3.154210165,0.330164084,0.357270613,9.289585028,0.1505555555555555,0.2372222222222222,0.1672222222222222,0.1838888888888888,0.2011111111111111,0.1938888888888889,0.1927777777777777,0.1444444444444444,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.036666667,0.0015214
200,0.1,50,1,6,0.189166667,0.254444444,0.263888889,0.198888889,0.113333333,0.2525,umap,148.8768621,0.01169156,3.154210165,0.330164084,0.357270613,9.289585028,0.1502777777777778,0.2555555555555555,0.1563888888888888,0.1502777777777778,0.2127777777777778,0.1747222222222222,0.1863888888888888,0.1502777777777778,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.043888889,0.0015214
200,0.1,50,1,10,0.202666667,0.285833333,0.2475,0.186833333,0.104166667,0.286,mds,148.8768621,0.01169156,3.154210165,0.330164084,0.357270613,9.289585028,0.1633333333333333,0.2893333333333333,0.1703333333333333,0.124,0.2363333333333333,0.1836666666666666,0.2015,0.159,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.058333333,0.0015214
200,0.1,50,1,15,0.23,0.321,0.245222222,0.174333333,0.102888889,0.326555556,mds,148.8768621,0.01169156,3.154210165,0.330164084,0.357270613,9.289585028,0.1865555555555555,0.3187777777777777,0.1882222222222222,0.1053333333333333,0.272,0.1998888888888889,0.2291111111111111,0.1655555555555555,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.072222222,0.0015214
200,0.1,50,6,1,0.313333333,0.315,0.271666667,0.253333333,0.26,0.306666667,pca,96.6142753,0.009904491,3.112903891,0.369081538,0.342002739,10.0012575,0.2616666666666666,0.3183333333333333,0.28,0.28,0.2933333333333333,0.3083333333333333,0.3066666666666666,0.1283333333333333,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.03,0.0015214
200,0.1,50,6,3,0.198333333,0.243888889,0.261666667,0.166666667,0.133888889,0.227777778,umap,96.6142753,0.009904491,3.112903891,0.369081538,0.342002739,10.0012575,0.1505555555555555,0.2372222222222222,0.1672222222222222,0.1838888888888888,0.2011111111111111,0.1938888888888889,0.1927777777777777,0.1444444444444444,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.036666667,0.0015214
200,0.1,50,6,6,0.188055556,0.254444444,0.263888889,0.198888889,0.113333333,0.2525,umap,96.6142753,0.009904491,3.112903891,0.369081538,0.342002739,10.0012575,0.1502777777777778,0.2555555555555555,0.1563888888888888,0.1502777777777778,0.2127777777777778,0.1747222222222222,0.1863888888888888,0.1502777777777778,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.043888889,0.0015214
200,0.1,50,6,10,0.202166667,0.285833333,0.2475,0.186833333,0.104166667,0.286,mds,96.6142753,0.009904491,3.112903891,0.369081538,0.342002739,10.0012575,0.1633333333333333,0.2893333333333333,0.1703333333333333,0.124,0.2363333333333333,0.1836666666666666,0.2015,0.159,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.058333333,0.0015214
200,0.1,50,6,15,0.229777778,0.321,0.245222222,0.174333333,0.102888889,0.326555556,mds,96.6142753,0.009904491,3.112903891,0.369081538,0.342002739,10.0012575,0.1865555555555555,0.3187777777777777,0.1882222222222222,0.1053333333333333,0.272,0.1998888888888889,0.2291111111111111,0.1655555555555555,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.072222222,0.0015214
200,0.1,50,12,1,0.315,0.315,0.271666667,0.253333333,0.26,0.306666667,dw_pmad,221.4766551,0.013870532,3.127988373,0.367632947,0.307797298,8.576018705,0.2616666666666666,0.3183333333333333,0.28,0.28,0.2933333333333333,0.3083333333333333,0.3066666666666666,0.1283333333333333,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.03,0.0015214
200,0.1,50,12,3,0.198333333,0.243888889,0.261666667,0.166666667,0.133888889,0.227777778,umap,221.4766551,0.013870532,3.127988373,0.367632947,0.307797298,8.576018705,0.1505555555555555,0.2372222222222222,0.1672222222222222,0.1838888888888888,0.2011111111111111,0.1938888888888889,0.1927777777777777,0.1444444444444444,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.036666667,0.0015214
200,0.1,50,12,6,0.191111111,0.254444444,0.263888889,0.198888889,0.113333333,0.2525,umap,221.4766551,0.013870532,3.127988373,0.367632947,0.307797298,8.576018705,0.1502777777777778,0.2555555555555555,0.1563888888888888,0.1502777777777778,0.2127777777777778,0.1747222222222222,0.1863888888888888,0.1502777777777778,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.043888889,0.0015214
200,0.1,50,12,10,0.203,0.285833333,0.2475,0.186833333,0.104166667,0.286,mds,221.4766551,0.013870532,3.127988373,0.367632947,0.307797298,8.576018705,0.1633333333333333,0.2893333333333333,0.1703333333333333,0.124,0.2363333333333333,0.1836666666666666,0.2015,0.159,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.058333333,0.0015214
200,0.1,50,12,15,0.229111111,0.321,0.245222222,0.174333333,0.102888889,0.326555556,mds,221.4766551,0.013870532,3.127988373,0.367632947,0.307797298,8.576018705,0.1865555555555555,0.3187777777777777,0.1882222222222222,0.1053333333333333,0.272,0.1998888888888889,0.2291111111111111,0.1655555555555555,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.072222222,0.0015214
200,0.1,50,18,1,0.313333333,0.315,0.271666667,0.253333333,0.26,0.306666667,pca,109.0447509,0.011684199,3.114250379,0.345463085,0.299847763,9.934843358,0.2616666666666666,0.3183333333333333,0.28,0.28,0.2933333333333333,0.3083333333333333,0.3066666666666666,0.1283333333333333,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.03,0.0015214
200,0.1,50,18,3,0.196666667,0.243888889,0.261666667,0.166666667,0.133888889,0.227777778,umap,109.0447509,0.011684199,3.114250379,0.345463085,0.299847763,9.934843358,0.1505555555555555,0.2372222222222222,0.1672222222222222,0.1838888888888888,0.2011111111111111,0.1938888888888889,0.1927777777777777,0.1444444444444444,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.036666667,0.0015214
200,0.1,50,18,6,0.193333333,0.254444444,0.263888889,0.198888889,0.113333333,0.2525,umap,109.0447509,0.011684199,3.114250379,0.345463085,0.299847763,9.934843358,0.1502777777777778,0.2555555555555555,0.1563888888888888,0.1502777777777778,0.2127777777777778,0.1747222222222222,0.1863888888888888,0.1502777777777778,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.043888889,0.0015214
200,0.1,50,18,10,0.206,0.285833333,0.2475,0.186833333,0.104166667,0.286,mds,109.0447509,0.011684199,3.114250379,0.345463085,0.299847763,9.934843358,0.1633333333333333,0.2893333333333333,0.1703333333333333,0.124,0.2363333333333333,0.1836666666666666,0.2015,0.159,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.058333333,0.0015214
200,0.1,50,18,15,0.232,0.321,0.245222222,0.174333333,0.102888889,0.326555556,mds,109.0447509,0.011684199,3.114250379,0.345463085,0.299847763,9.934843358,0.1865555555555555,0.3187777777777777,0.1882222222222222,0.1053333333333333,0.272,0.1998888888888889,0.2291111111111111,0.1655555555555555,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.072222222,0.0015214
200,0.1,50,25,1,0.315,0.315,0.271666667,0.253333333,0.26,0.306666667,dw_pmad,92.99154179,0.011356979,3.110382146,0.329511393,0.297509905,9.930193227,0.2616666666666666,0.3183333333333333,0.28,0.28,0.2933333333333333,0.3083333333333333,0.3066666666666666,0.1283333333333333,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.03,0.0015214
200,0.1,50,25,3,0.196666667,0.243888889,0.261666667,0.166666667,0.133888889,0.227777778,umap,92.99154179,0.011356979,3.110382146,0.329511393,0.297509905,9.930193227,0.1505555555555555,0.2372222222222222,0.1672222222222222,0.1838888888888888,0.2011111111111111,0.1938888888888889,0.1927777777777777,0.1444444444444444,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.036666667,0.0015214
200,0.1,50,25,6,0.188333333,0.254444444,0.263888889,0.198888889,0.113333333,0.2525,umap,92.99154179,0.011356979,3.110382146,0.329511393,0.297509905,9.930193227,0.1502777777777778,0.2555555555555555,0.1563888888888888,0.1502777777777778,0.2127777777777778,0.1747222222222222,0.1863888888888888,0.1502777777777778,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.043888889,0.0015214
200,0.1,50,25,10,0.202,0.285833333,0.2475,0.186833333,0.104166667,0.286,mds,92.99154179,0.011356979,3.110382146,0.329511393,0.297509905,9.930193227,0.1633333333333333,0.2893333333333333,0.1703333333333333,0.124,0.2363333333333333,0.1836666666666666,0.2015,0.159,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.058333333,0.0015214
200,0.1,50,25,15,0.230555556,0.321,0.245222222,0.174333333,0.102888889,0.326555556,mds,92.99154179,0.011356979,3.110382146,0.329511393,0.297509905,9.930193227,0.1865555555555555,0.3187777777777777,0.1882222222222222,0.1053333333333333,0.272,0.1998888888888889,0.2291111111111111,0.1655555555555555,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.072222222,0.0015214
200,0.1,50,35,1,0.313333333,0.315,0.271666667,0.253333333,0.26,0.306666667,pca,66.1437892,0.009332855,3.063422933,0.372074409,0.445238529,8.594339283,0.2616666666666666,0.3183333333333333,0.28,0.28,0.2933333333333333,0.3083333333333333,0.3066666666666666,0.1283333333333333,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.03,0.0015214
200,0.1,50,35,3,0.199444444,0.243888889,0.261666667,0.166666667,0.133888889,0.227777778,umap,66.1437892,0.009332855,3.063422933,0.372074409,0.445238529,8.594339283,0.1505555555555555,0.2372222222222222,0.1672222222222222,0.1838888888888888,0.2011111111111111,0.1938888888888889,0.1927777777777777,0.1444444444444444,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.036666667,0.0015214
200,0.1,50,35,6,0.190833333,0.254444444,0.263888889,0.198888889,0.113333333,0.2525,umap,66.1437892,0.009332855,3.063422933,0.372074409,0.445238529,8.594339283,0.1502777777777778,0.2555555555555555,0.1563888888888888,0.1502777777777778,0.2127777777777778,0.1747222222222222,0.1863888888888888,0.1502777777777778,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.043888889,0.0015214
200,0.1,50,35,10,0.2035,0.285833333,0.2475,0.186833333,0.104166667,0.286,mds,66.1437892,0.009332855,3.063422933,0.372074409,0.445238529,8.594339283,0.1633333333333333,0.2893333333333333,0.1703333333333333,0.124,0.2363333333333333,0.1836666666666666,0.2015,0.159,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.058333333,0.0015214
200,0.1,50,35,15,0.230111111,0.321,0.245222222,0.174333333,0.102888889,0.326555556,mds,66.1437892,0.009332855,3.063422933,0.372074409,0.445238529,8.594339283,0.1865555555555555,0.3187777777777777,0.1882222222222222,0.1053333333333333,0.272,0.1998888888888889,0.2291111111111111,0.1655555555555555,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.072222222,0.0015214
200,0.1,50,50,1,0.313333333,0.315,0.271666667,0.253333333,0.26,0.306666667,pca,92.86404514,0.011298977,3.117809979,0.4021125,0.296623652,8.627005717,0.2616666666666666,0.3183333333333333,0.28,0.28,0.2933333333333333,0.3083333333333333,0.3066666666666666,0.1283333333333333,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.03,0.0015214
200,0.1,50,50,3,0.198333333,0.243888889,0.261666667,0.166666667,0.133888889,0.227777778,umap,92.86404514,0.011298977,3.117809979,0.4021125,0.296623652,8.627005717,0.1505555555555555,0.2372222222222222,0.1672222222222222,0.1838888888888888,0.2011111111111111,0.1938888888888889,0.1927777777777777,0.1444444444444444,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.036666667,0.0015214
200,0.1,50,50,6,0.188333333,0.254444444,0.263888889,0.198888889,0.113333333,0.2525,umap,92.86404514,0.011298977,3.117809979,0.4021125,0.296623652,8.627005717,0.1502777777777778,0.2555555555555555,0.1563888888888888,0.1502777777777778,0.2127777777777778,0.1747222222222222,0.1863888888888888,0.1502777777777778,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.043888889,0.0015214
200,0.1,50,50,10,0.2025,0.285833333,0.2475,0.186833333,0.104166667,0.286,mds,92.86404514,0.011298977,3.117809979,0.4021125,0.296623652,8.627005717,0.1633333333333333,0.2893333333333333,0.1703333333333333,0.124,0.2363333333333333,0.1836666666666666,0.2015,0.159,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.058333333,0.0015214
200,0.1,50,50,15,0.229888889,0.321,0.245222222,0.174333333,0.102888889,0.326555556,mds,92.86404514,0.011298977,3.117809979,0.4021125,0.296623652,8.627005717,0.1865555555555555,0.3187777777777777,0.1882222222222222,0.1053333333333333,0.272,0.1998888888888889,0.2291111111111111,0.1655555555555555,0.763772100006463,0.0335614000214263,0.0088682000059634,0.1189332000212743,0.4225871999806259,0.0022336000110954,1.2653707999852486,17.08924100000877,0.072222222,0.0015214
