Dimension,Target Ratio,b,alpha,k,DW-PMAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s)
200,0.2,60,50,15,0.560555556,0.836,0.319777778,0.377222222,0.441,0.788333333,pca,82.72832566,0.024377651,1.687537353,0.275172174,0.168898998,7.721064955
200,0.2,60,10000,1,0.333333333,0.685,0.115,0.198333333,0.28,0.59,pca,115.8920167,0.023298441,1.681379013,0.292246974,0.146292607,8.200364132
200,0.2,60,10000,3,0.41,0.736111111,0.147222222,0.277777778,0.325555556,0.673888889,pca,115.8920167,0.023298441,1.681379013,0.292246974,0.146292607,8.200364132
200,0.2,60,10000,6,0.468611111,0.784444444,0.211666667,0.373888889,0.371944444,0.724166667,pca,115.8920167,0.023298441,1.681379013,0.292246974,0.146292607,8.200364132
200,0.2,60,10000,10,0.515666667,0.821,0.275333333,0.375666667,0.4085,0.762,pca,115.8920167,0.023298441,1.681379013,0.292246974,0.146292607,8.200364132
200,0.2,60,10000,15,0.555888889,0.836,0.319777778,0.377222222,0.441,0.788333333,pca,115.8920167,0.023298441,1.681379013,0.292246974,0.146292607,8.200364132
200,0.4,60,1,1,0.555,0.865,0.12,0.246666667,0.365,0.691666667,pca,233.1679318,0.121371756,2.172519719,0.29685925,0.20671202,9.350364817
200,0.4,60,1,3,0.603888889,0.875555556,0.149444444,0.366666667,0.447777778,0.732222222,pca,233.1679318,0.121371756,2.172519719,0.29685925,0.20671202,9.350364817
200,0.4,60,1,6,0.656111111,0.903055556,0.22,0.471388889,0.498888889,0.770277778,pca,233.1679318,0.121371756,2.172519719,0.29685925,0.20671202,9.350364817
200,0.4,60,1,10,0.692833333,0.918333333,0.277833333,0.425833333,0.542166667,0.803166667,pca,233.1679318,0.121371756,2.172519719,0.29685925,0.20671202,9.350364817
200,0.4,60,1,15,0.722,0.930333333,0.323777778,0.412333333,0.569111111,0.835111111,pca,233.1679318,0.121371756,2.172519719,0.29685925,0.20671202,9.350364817
200,0.4,60,6,1,0.558333333,0.865,0.12,0.246666667,0.365,0.691666667,pca,221.0534926,0.055011884,2.176410677,0.274915601,0.25750562,9.464386747
200,0.4,60,6,3,0.593888889,0.875555556,0.149444444,0.366666667,0.447777778,0.732222222,pca,221.0534926,0.055011884,2.176410677,0.274915601,0.25750562,9.464386747
200,0.4,60,6,6,0.647777778,0.903055556,0.22,0.471388889,0.498888889,0.770277778,pca,221.0534926,0.055011884,2.176410677,0.274915601,0.25750562,9.464386747
