Dimension,Target Ratio,b,alpha,k,MPAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s)
200,0.2,70,6,10,0.597,0.739166667,0.507166667,0.5955,0.628666667,0.722,pca,204.6027518,0.193839063,2.44191694,0.494391768,0.128198562,7.423410773
200,0.2,70,6,15,0.597444444,0.755333333,0.524555556,0.582,0.627111111,0.747111111,pca,204.6027518,0.193839063,2.44191694,0.494391768,0.128198562,7.423410773
200,0.2,70,12,1,0.595,0.713333333,0.225,0.39,0.623333333,0.611666667,pca,245.9902839,0.421596537,2.472077998,0.295988897,0.240149625,7.319996284
200,0.2,70,12,3,0.608333333,0.708888889,0.343888889,0.541111111,0.629444444,0.653333333,pca,245.9902839,0.421596537,2.472077998,0.295988897,0.240149625,7.319996284
200,0.2,70,12,6,0.603611111,0.723888889,0.440277778,0.645277778,0.636944444,0.691111111,pca,245.9902839,0.421596537,2.472077998,0.295988897,0.240149625,7.319996284
200,0.2,70,12,10,0.599833333,0.739166667,0.507166667,0.5955,0.628666667,0.722,pca,245.9902839,0.421596537,2.472077998,0.295988897,0.240149625,7.319996284
200,0.2,70,12,15,0.597555556,0.755333333,0.524555556,0.582,0.627111111,0.747111111,pca,245.9902839,0.421596537,2.472077998,0.295988897,0.240149625,7.319996284
200,0.2,70,18,1,0.613333333,0.713333333,0.225,0.39,0.623333333,0.611666667,pca,247.2500347,0.345538128,2.435438203,0.285512046,0.872088728,7.36287969
200,0.2,70,18,3,0.607777778,0.708888889,0.343888889,0.541111111,0.629444444,0.653333333,pca,247.2500347,0.345538128,2.435438203,0.285512046,0.872088728,7.36287969
200,0.2,70,18,6,0.601111111,0.723888889,0.440277778,0.645277778,0.636944444,0.691111111,pca,247.2500347,0.345538128,2.435438203,0.285512046,0.872088728,7.36287969
200,0.2,70,18,10,0.599333333,0.739166667,0.507166667,0.5955,0.628666667,0.722,pca,247.2500347,0.345538128,2.435438203,0.285512046,0.872088728,7.36287969
200,0.2,70,18,15,0.597555556,0.755333333,0.524555556,0.582,0.627111111,0.747111111,pca,247.2500347,0.345538128,2.435438203,0.285512046,0.872088728,7.36287969
200,0.2,70,25,1,0.606666667,0.713333333,0.225,0.39,0.623333333,0.611666667,pca,205.8939874,0.310514779,2.469590532,0.298716773,0.215415604,8.110720651
200,0.2,70,25,3,0.611666667,0.708888889,0.343888889,0.541111111,0.629444444,0.653333333,pca,205.8939874,0.310514779,2.469590532,0.298716773,0.215415604,8.110720651
200,0.2,70,25,6,0.6,0.723888889,0.440277778,0.645277778,0.636944444,0.691111111,pca,205.8939874,0.310514779,2.469590532,0.298716773,0.215415604,8.110720651
200,0.2,70,25,10,0.5955,0.739166667,0.507166667,0.5955,0.628666667,0.722,pca,205.8939874,0.310514779,2.469590532,0.298716773,0.215415604,8.110720651
200,0.2,70,25,15,0.592555556,0.755333333,0.524555556,0.582,0.627111111,0.747111111,pca,205.8939874,0.310514779,2.469590532,0.298716773,0.215415604,8.110720651
200,0.2,70,35,1,0.616666667,0.713333333,0.225,0.39,0.623333333,0.611666667,pca,169.9588502,0.25731568,2.481812414,0.312838701,0.28854561,8.319309154
200,0.2,70,35,3,0.608888889,0.708888889,0.343888889,0.541111111,0.629444444,0.653333333,pca,169.9588502,0.25731568,2.481812414,0.312838701,0.28854561,8.319309154
200,0.2,70,35,6,0.596111111,0.723888889,0.440277778,0.645277778,0.636944444,0.691111111,pca,169.9588502,0.25731568,2.481812414,0.312838701,0.28854561,8.319309154
200,0.2,70,35,10,0.596,0.739166667,0.507166667,0.5955,0.628666667,0.722,pca,169.9588502,0.25731568,2.481812414,0.312838701,0.28854561,8.319309154
200,0.2,70,35,15,0.596666667,0.755333333,0.524555556,0.582,0.627111111,0.747111111,pca,169.9588502,0.25731568,2.481812414,0.312838701,0.28854561,8.319309154
200,0.2,70,50,1,0.603333333,0.713333333,0.225,0.39,0.623333333,0.611666667,pca,274.6611258,0.308779553,2.431926817,0.268947039,0.218706317,7.34905687
200,0.2,70,50,3,0.608888889,0.708888889,0.343888889,0.541111111,0.629444444,0.653333333,pca,274.6611258,0.308779553,2.431926817,0.268947039,0.218706317,7.34905687
200,0.2,70,50,6,0.598888889,0.723888889,0.440277778,0.645277778,0.636944444,0.691111111,pca,274.6611258,0.308779553,2.431926817,0.268947039,0.218706317,7.34905687
200,0.2,70,50,10,0.597166667,0.739166667,0.507166667,0.5955,0.628666667,0.722,pca,274.6611258,0.308779553,2.431926817,0.268947039,0.218706317,7.34905687
200,0.2,70,50,15,0.596666667,0.755333333,0.524555556,0.582,0.627111111,0.747111111,pca,274.6611258,0.308779553,2.431926817,0.268947039,0.218706317,7.34905687
200,0.2,70,10000,1,0.611666667,0.713333333,0.225,0.39,0.623333333,0.611666667,pca,363.4950328,0.338596936,2.48024821,0.271889299,0.252300228,8.731384092
200,0.2,70,10000,3,0.604444444,0.708888889,0.343888889,0.541111111,0.629444444,0.653333333,pca,363.4950328,0.338596936,2.48024821,0.271889299,0.252300228,8.731384092
200,0.2,70,10000,6,0.597777778,0.723888889,0.440277778,0.645277778,0.636944444,0.691111111,pca,363.4950328,0.338596936,2.48024821,0.271889299,0.252300228,8.731384092
200,0.2,70,10000,10,0.594833333,0.739166667,0.507166667,0.5955,0.628666667,0.722,pca,363.4950328,0.338596936,2.48024821,0.271889299,0.252300228,8.731384092
200,0.2,70,10000,15,0.595777778,0.755333333,0.524555556,0.582,0.627111111,0.747111111,pca,363.4950328,0.338596936,2.48024821,0.271889299,0.252300228,8.731384092
200,0.4,70,1,1,0.715,0.85,0.193333333,0.391666667,0.713333333,0.701666667,pca,415.7418845,0.581698713,3.0694373,0.258739612,0.291747765,8.79565564
200,0.4,70,1,3,0.73,0.870555556,0.346666667,0.548333333,0.735,0.727777778,pca,415.7418845,0.581698713,3.0694373,0.258739612,0.291747765,8.79565564
200,0.4,70,1,6,0.726666667,0.875,0.452777778,0.658055556,0.726944444,0.753055556,pca,415.7418845,0.581698713,3.0694373,0.258739612,0.291747765,8.79565564
200,0.4,70,1,10,0.723,0.885333333,0.503833333,0.596333333,0.716,0.778666667,pca,415.7418845,0.581698713,3.0694373,0.258739612,0.291747765,8.79565564
200,0.4,70,1,15,0.721666667,0.890222222,0.526555556,0.583222222,0.716111111,0.801111111,pca,415.7418845,0.581698713,3.0694373,0.258739612,0.291747765,8.79565564
200,0.4,70,6,1,0.711666667,0.85,0.193333333,0.391666667,0.713333333,0.701666667,pca,605.9609586,0.598477289,3.033516742,0.260902235,0.25362206,7.899252846
200,0.4,70,6,3,0.728333333,0.870555556,0.346666667,0.548333333,0.735,0.727777778,pca,605.9609586,0.598477289,3.033516742,0.260902235,0.25362206,7.899252846
200,0.4,70,6,6,0.723888889,0.875,0.452777778,0.658055556,0.726944444,0.753055556,pca,605.9609586,0.598477289,3.033516742,0.260902235,0.25362206,7.899252846
200,0.4,70,6,10,0.721166667,0.885333333,0.503833333,0.596333333,0.716,0.778666667,pca,605.9609586,0.598477289,3.033516742,0.260902235,0.25362206,7.899252846
200,0.4,70,6,15,0.720222222,0.890222222,0.526555556,0.583222222,0.716111111,0.801111111,pca,605.9609586,0.598477289,3.033516742,0.260902235,0.25362206,7.899252846
200,0.4,70,12,1,0.716666667,0.85,0.193333333,0.391666667,0.713333333,0.701666667,pca,712.3085341,0.673850101,3.054965549,0.292978441,0.248570318,7.887287607
200,0.4,70,12,3,0.725,0.870555556,0.346666667,0.548333333,0.735,0.727777778,pca,712.3085341,0.673850101,3.054965549,0.292978441,0.248570318,7.887287607
200,0.4,70,12,6,0.723888889,0.875,0.452777778,0.658055556,0.726944444,0.753055556,pca,712.3085341,0.673850101,3.054965549,0.292978441,0.248570318,7.887287607
200,0.4,70,12,10,0.719833333,0.885333333,0.503833333,0.596333333,0.716,0.778666667,pca,712.3085341,0.673850101,3.054965549,0.292978441,0.248570318,7.887287607
200,0.4,70,12,15,0.719555556,0.890222222,0.526555556,0.583222222,0.716111111,0.801111111,pca,712.3085341,0.673850101,3.054965549,0.292978441,0.248570318,7.887287607
200,0.4,70,18,1,0.72,0.85,0.193333333,0.391666667,0.713333333,0.701666667,pca,608.8961308,0.624608159,3.035165866,0.260345025,0.327819218,8.695838196
200,0.4,70,18,3,0.726111111,0.870555556,0.346666667,0.548333333,0.735,0.727777778,pca,608.8961308,0.624608159,3.035165866,0.260345025,0.327819218,8.695838196
200,0.4,70,18,6,0.721944444,0.875,0.452777778,0.658055556,0.726944444,0.753055556,pca,608.8961308,0.624608159,3.035165866,0.260345025,0.327819218,8.695838196
200,0.4,70,18,10,0.717833333,0.885333333,0.503833333,0.596333333,0.716,0.778666667,pca,608.8961308,0.624608159,3.035165866,0.260345025,0.327819218,8.695838196
200,0.4,70,18,15,0.717666667,0.890222222,0.526555556,0.583222222,0.716111111,0.801111111,pca,608.8961308,0.624608159,3.035165866,0.260345025,0.327819218,8.695838196
200,0.4,70,25,1,0.711666667,0.85,0.193333333,0.391666667,0.713333333,0.701666667,pca,484.4071084,0.514762838,3.004029847,0.26349275,0.283900433,8.019709513
200,0.4,70,25,3,0.722222222,0.870555556,0.346666667,0.548333333,0.735,0.727777778,pca,484.4071084,0.514762838,3.004029847,0.26349275,0.283900433,8.019709513
200,0.4,70,25,6,0.724166667,0.875,0.452777778,0.658055556,0.726944444,0.753055556,pca,484.4071084,0.514762838,3.004029847,0.26349275,0.283900433,8.019709513
200,0.4,70,25,10,0.718666667,0.885333333,0.503833333,0.596333333,0.716,0.778666667,pca,484.4071084,0.514762838,3.004029847,0.26349275,0.283900433,8.019709513
200,0.4,70,25,15,0.719,0.890222222,0.526555556,0.583222222,0.716111111,0.801111111,pca,484.4071084,0.514762838,3.004029847,0.26349275,0.283900433,8.019709513
200,0.4,70,35,1,0.711666667,0.85,0.193333333,0.391666667,0.713333333,0.701666667,pca,515.5246931,0.697169722,3.6842575,1.056380923,1.118511965,8.204064655
200,0.4,70,35,3,0.726111111,0.870555556,0.346666667,0.548333333,0.735,0.727777778,pca,515.5246931,0.697169722,3.6842575,1.056380923,1.118511965,8.204064655
200,0.4,70,35,6,0.725277778,0.875,0.452777778,0.658055556,0.726944444,0.753055556,pca,515.5246931,0.697169722,3.6842575,1.056380923,1.118511965,8.204064655
200,0.4,70,35,10,0.7185,0.885333333,0.503833333,0.596333333,0.716,0.778666667,pca,515.5246931,0.697169722,3.6842575,1.056380923,1.118511965,8.204064655
200,0.4,70,35,15,0.719333333,0.890222222,0.526555556,0.583222222,0.716111111,0.801111111,pca,515.5246931,0.697169722,3.6842575,1.056380923,1.118511965,8.204064655
200,0.4,70,50,1,0.715,0.85,0.193333333,0.391666667,0.713333333,0.701666667,pca,565.8273169,0.632610638,3.000796354,0.337619019,1.184743584,8.188631151
200,0.4,70,50,3,0.726666667,0.870555556,0.346666667,0.548333333,0.735,0.727777778,pca,565.8273169,0.632610638,3.000796354,0.337619019,1.184743584,8.188631151
200,0.4,70,50,6,0.723888889,0.875,0.452777778,0.658055556,0.726944444,0.753055556,pca,565.8273169,0.632610638,3.000796354,0.337619019,1.184743584,8.188631151
200,0.4,70,50,10,0.718833333,0.885333333,0.503833333,0.596333333,0.716,0.778666667,pca,565.8273169,0.632610638,3.000796354,0.337619019,1.184743584,8.188631151
200,0.4,70,50,15,0.719111111,0.890222222,0.526555556,0.583222222,0.716111111,0.801111111,pca,565.8273169,0.632610638,3.000796354,0.337619019,1.184743584,8.188631151
200,0.4,70,10000,1,0.716666667,0.85,0.193333333,0.391666667,0.713333333,0.701666667,pca,695.5048823,1.967986531,3.125341663,0.260563366,3.231829157,8.616801764
200,0.4,70,10000,3,0.720555556,0.870555556,0.346666667,0.548333333,0.735,0.727777778,pca,695.5048823,1.967986531,3.125341663,0.260563366,3.231829157,8.616801764
200,0.4,70,10000,6,0.724722222,0.875,0.452777778,0.658055556,0.726944444,0.753055556,pca,695.5048823,1.967986531,3.125341663,0.260563366,3.231829157,8.616801764
200,0.4,70,10000,10,0.717833333,0.885333333,0.503833333,0.596333333,0.716,0.778666667,pca,695.5048823,1.967986531,3.125341663,0.260563366,3.231829157,8.616801764
200,0.4,70,10000,15,0.719888889,0.890222222,0.526555556,0.583222222,0.716111111,0.801111111,pca,695.5048823,1.967986531,3.125341663,0.260563366,3.231829157,8.616801764
200,0.6,70,1,1,0.803333333,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,787.5272471,2.204511581,3.554370483,0.350714028,0.311787834,8.316164726
200,0.6,70,1,3,0.82,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,787.5272471,2.204511581,3.554370483,0.350714028,0.311787834,8.316164726
200,0.6,70,1,6,0.812222222,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,787.5272471,2.204511581,3.554370483,0.350714028,0.311787834,8.316164726
200,0.6,70,1,10,0.8065,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,787.5272471,2.204511581,3.554370483,0.350714028,0.311787834,8.316164726
200,0.6,70,1,15,0.810555556,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,787.5272471,2.204511581,3.554370483,0.350714028,0.311787834,8.316164726
200,0.6,70,6,1,0.791666667,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,964.4358024,1.006886984,3.681394273,0.285730905,0.320200307,8.330889416
200,0.6,70,6,3,0.808888889,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,964.4358024,1.006886984,3.681394273,0.285730905,0.320200307,8.330889416
200,0.6,70,6,6,0.809444444,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,964.4358024,1.006886984,3.681394273,0.285730905,0.320200307,8.330889416
200,0.6,70,6,10,0.800833333,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,964.4358024,1.006886984,3.681394273,0.285730905,0.320200307,8.330889416
200,0.6,70,6,15,0.808222222,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,964.4358024,1.006886984,3.681394273,0.285730905,0.320200307,8.330889416
200,0.6,70,12,1,0.781666667,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,1225.209224,0.928905121,3.61488215,0.275126005,0.269516338,8.60727796
200,0.6,70,12,3,0.807222222,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,1225.209224,0.928905121,3.61488215,0.275126005,0.269516338,8.60727796
200,0.6,70,12,6,0.809166667,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,1225.209224,0.928905121,3.61488215,0.275126005,0.269516338,8.60727796
200,0.6,70,12,10,0.799833333,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,1225.209224,0.928905121,3.61488215,0.275126005,0.269516338,8.60727796
200,0.6,70,12,15,0.804,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,1225.209224,0.928905121,3.61488215,0.275126005,0.269516338,8.60727796
200,0.6,70,18,1,0.786666667,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,1077.822478,0.862851737,3.754504287,0.274443481,0.258030516,8.231854888
200,0.6,70,18,3,0.809444444,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,1077.822478,0.862851737,3.754504287,0.274443481,0.258030516,8.231854888
200,0.6,70,18,6,0.804166667,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,1077.822478,0.862851737,3.754504287,0.274443481,0.258030516,8.231854888
200,0.6,70,18,10,0.7985,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,1077.822478,0.862851737,3.754504287,0.274443481,0.258030516,8.231854888
200,0.6,70,18,15,0.802777778,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,1077.822478,0.862851737,3.754504287,0.274443481,0.258030516,8.231854888
200,0.6,70,25,1,0.776666667,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,909.6305425,0.983479737,3.546277888,0.277225052,0.356253383,8.143079096
200,0.6,70,25,3,0.813888889,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,909.6305425,0.983479737,3.546277888,0.277225052,0.356253383,8.143079096
200,0.6,70,25,6,0.808333333,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,909.6305425,0.983479737,3.546277888,0.277225052,0.356253383,8.143079096
200,0.6,70,25,10,0.801666667,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,909.6305425,0.983479737,3.546277888,0.277225052,0.356253383,8.143079096
200,0.6,70,25,15,0.804333333,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,909.6305425,0.983479737,3.546277888,0.277225052,0.356253383,8.143079096
200,0.6,70,35,1,0.785,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,960.7644034,0.987506683,3.607872237,0.269934328,0.258940225,8.828639765
200,0.6,70,35,3,0.81,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,960.7644034,0.987506683,3.607872237,0.269934328,0.258940225,8.828639765
200,0.6,70,35,6,0.810277778,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,960.7644034,0.987506683,3.607872237,0.269934328,0.258940225,8.828639765
200,0.6,70,35,10,0.801833333,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,960.7644034,0.987506683,3.607872237,0.269934328,0.258940225,8.828639765
200,0.6,70,35,15,0.804444444,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,960.7644034,0.987506683,3.607872237,0.269934328,0.258940225,8.828639765
200,0.6,70,50,1,0.783333333,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,824.7791093,0.864547568,3.549481359,0.273197747,0.315369794,8.4390472
200,0.6,70,50,3,0.808888889,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,824.7791093,0.864547568,3.549481359,0.273197747,0.315369794,8.4390472
200,0.6,70,50,6,0.808888889,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,824.7791093,0.864547568,3.549481359,0.273197747,0.315369794,8.4390472
200,0.6,70,50,10,0.803166667,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,824.7791093,0.864547568,3.549481359,0.273197747,0.315369794,8.4390472
200,0.6,70,50,15,0.806,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,824.7791093,0.864547568,3.549481359,0.273197747,0.315369794,8.4390472
200,0.6,70,10000,1,0.791666667,0.948333333,0.201666667,0.386666667,0.768333333,0.696666667,pca,1128.721483,0.913980453,3.578543007,0.285385214,0.302659319,8.108807012
200,0.6,70,10000,3,0.808333333,0.966666667,0.351111111,0.542777778,0.778333333,0.749444444,pca,1128.721483,0.913980453,3.578543007,0.285385214,0.302659319,8.108807012
200,0.6,70,10000,6,0.808333333,0.965555556,0.453611111,0.653888889,0.777777778,0.770277778,pca,1128.721483,0.913980453,3.578543007,0.285385214,0.302659319,8.108807012
200,0.6,70,10000,10,0.801,0.965333333,0.503666667,0.592,0.779333333,0.7915,pca,1128.721483,0.913980453,3.578543007,0.285385214,0.302659319,8.108807012
200,0.6,70,10000,15,0.803444444,0.969222222,0.521,0.577333333,0.775888889,0.811222222,pca,1128.721483,0.913980453,3.578543007,0.285385214,0.302659319,8.108807012
200,0.05,80,1,1,0.315,0.413333333,0.23,0.328333333,0.393333333,0.43,mds,100.7384426,0.124600953,17.27944303,0.403055092,0.334792258,9.191529227
200,0.05,80,1,3,0.312777778,0.424444444,0.360555556,0.431111111,0.416111111,0.442777778,mds,100.7384426,0.124600953,17.27944303,0.403055092,0.334792258,9.191529227
200,0.05,80,1,6,0.309166667,0.464444444,0.451111111,0.530555556,0.437222222,0.489444444,isomap,100.7384426,0.124600953,17.27944303,0.403055092,0.334792258,9.191529227
200,0.05,80,1,10,0.321333333,0.5075,0.510333333,0.519333333,0.444,0.535333333,mds,100.7384426,0.124600953,17.27944303,0.403055092,0.334792258,9.191529227
200,0.05,80,1,15,0.33,0.530555556,0.525777778,0.525333333,0.454111111,0.569333333,mds,100.7384426,0.124600953,17.27944303,0.403055092,0.334792258,9.191529227
200,0.05,80,6,1,0.316666667,0.413333333,0.23,0.328333333,0.393333333,0.43,mds,86.53699674,0.010171442,2.644365315,0.356766164,0.334334612,9.416473447
200,0.05,80,6,3,0.31,0.424444444,0.360555556,0.431111111,0.416111111,0.442777778,mds,86.53699674,0.010171442,2.644365315,0.356766164,0.334334612,9.416473447
200,0.05,80,6,6,0.310833333,0.464444444,0.451111111,0.530555556,0.437222222,0.489444444,isomap,86.53699674,0.010171442,2.644365315,0.356766164,0.334334612,9.416473447
200,0.05,80,6,10,0.319833333,0.5075,0.510333333,0.519333333,0.444,0.535333333,mds,86.53699674,0.010171442,2.644365315,0.356766164,0.334334612,9.416473447
200,0.05,80,6,15,0.330666667,0.530555556,0.525777778,0.525333333,0.454111111,0.569333333,mds,86.53699674,0.010171442,2.644365315,0.356766164,0.334334612,9.416473447
200,0.05,80,12,1,0.316666667,0.413333333,0.23,0.328333333,0.393333333,0.43,mds,90.07311621,0.010208359,2.66057246,0.32228305,0.278134708,9.183475654
