Dimension,Target Ratio,b,alpha,k,MPAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s)
200,0.4,100,10000,1,0.87,0.876666667,0.155,0.276666667,0.623333333,0.601666667,pca,1822.015217,0.557378752,2.925175387,0.330605276,1.136078295,8.999637703
200,0.4,100,10000,3,0.882222222,0.888333333,0.303333333,0.43,0.661666667,0.670555556,pca,1822.015217,0.557378752,2.925175387,0.330605276,1.136078295,8.999637703
200,0.4,100,10000,6,0.909444444,0.919166667,0.401388889,0.550555556,0.696388889,0.734444444,pca,1822.015217,0.557378752,2.925175387,0.330605276,1.136078295,8.999637703
200,0.4,100,10000,10,0.916,0.920833333,0.478,0.522666667,0.713,0.770166667,pca,1822.015217,0.557378752,2.925175387,0.330605276,1.136078295,8.999637703
200,0.4,100,10000,15,0.924555556,0.931111111,0.530333333,0.530333333,0.733666667,0.806111111,pca,1822.015217,0.557378752,2.925175387,0.330605276,1.136078295,8.999637703
200,0.6,100,1,1,0.89,0.945,0.15,0.256666667,0.705,0.648333333,pca,3237.551028,0.985778337,4.345224097,0.351236589,0.31158135,10.23974511
200,0.6,100,1,3,0.902222222,0.953888889,0.29,0.446111111,0.736666667,0.707222222,pca,3237.551028,0.985778337,4.345224097,0.351236589,0.31158135,10.23974511
200,0.6,100,1,6,0.907777778,0.965555556,0.395833333,0.563611111,0.77,0.769166667,pca,3237.551028,0.985778337,4.345224097,0.351236589,0.31158135,10.23974511
200,0.6,100,1,10,0.905,0.963,0.4795,0.5295,0.781,0.802,pca,3237.551028,0.985778337,4.345224097,0.351236589,0.31158135,10.23974511
200,0.6,100,1,15,0.908333333,0.967666667,0.533,0.532333333,0.792111111,0.823777778,pca,3237.551028,0.985778337,4.345224097,0.351236589,0.31158135,10.23974511
200,0.6,100,6,1,0.943333333,0.945,0.15,0.256666667,0.705,0.648333333,pca,3231.494566,0.872373094,3.559685603,0.268474338,0.299240013,8.345877906
200,0.6,100,6,3,0.949444444,0.953888889,0.29,0.446111111,0.736666667,0.707222222,pca,3231.494566,0.872373094,3.559685603,0.268474338,0.299240013,8.345877906
200,0.6,100,6,6,0.964722222,0.965555556,0.395833333,0.563611111,0.77,0.769166667,pca,3231.494566,0.872373094,3.559685603,0.268474338,0.299240013,8.345877906
200,0.6,100,6,10,0.963166667,0.963,0.4795,0.5295,0.781,0.802,dw_pmad,3231.494566,0.872373094,3.559685603,0.268474338,0.299240013,8.345877906
200,0.6,100,6,15,0.966777778,0.967666667,0.533,0.532333333,0.792111111,0.823777778,pca,3231.494566,0.872373094,3.559685603,0.268474338,0.299240013,8.345877906
200,0.6,100,12,1,0.94,0.945,0.15,0.256666667,0.705,0.648333333,pca,3269.424926,1.163473725,3.538632352,0.350502046,0.294732469,10.1956804
200,0.6,100,12,3,0.953333333,0.953888889,0.29,0.446111111,0.736666667,0.707222222,pca,3269.424926,1.163473725,3.538632352,0.350502046,0.294732469,10.1956804
200,0.6,100,12,6,0.962222222,0.965555556,0.395833333,0.563611111,0.77,0.769166667,pca,3269.424926,1.163473725,3.538632352,0.350502046,0.294732469,10.1956804
200,0.6,100,12,10,0.962,0.963,0.4795,0.5295,0.781,0.802,pca,3269.424926,1.163473725,3.538632352,0.350502046,0.294732469,10.1956804
200,0.6,100,12,15,0.967222222,0.967666667,0.533,0.532333333,0.792111111,0.823777778,pca,3269.424926,1.163473725,3.538632352,0.350502046,0.294732469,10.1956804
200,0.6,100,18,1,0.941666667,0.945,0.15,0.256666667,0.705,0.648333333,pca,3245.349835,2.093723233,3.490519647,0.270119837,0.355892123,9.447613533
200,0.6,100,18,3,0.953888889,0.953888889,0.29,0.446111111,0.736666667,0.707222222,dw_pmad,3245.349835,2.093723233,3.490519647,0.270119837,0.355892123,9.447613533
200,0.6,100,18,6,0.965555556,0.965555556,0.395833333,0.563611111,0.77,0.769166667,dw_pmad,3245.349835,2.093723233,3.490519647,0.270119837,0.355892123,9.447613533
200,0.6,100,18,10,0.963,0.963,0.4795,0.5295,0.781,0.802,dw_pmad,3245.349835,2.093723233,3.490519647,0.270119837,0.355892123,9.447613533
200,0.6,100,18,15,0.966222222,0.967666667,0.533,0.532333333,0.792111111,0.823777778,pca,3245.349835,2.093723233,3.490519647,0.270119837,0.355892123,9.447613533
200,0.6,100,25,1,0.938333333,0.945,0.15,0.256666667,0.705,0.648333333,pca,3260.797266,0.926167955,3.465899089,0.294157858,0.299502396,9.015967872
200,0.6,100,25,3,0.952222222,0.953888889,0.29,0.446111111,0.736666667,0.707222222,pca,3260.797266,0.926167955,3.465899089,0.294157858,0.299502396,9.015967872
200,0.6,100,25,6,0.9625,0.965555556,0.395833333,0.563611111,0.77,0.769166667,pca,3260.797266,0.926167955,3.465899089,0.294157858,0.299502396,9.015967872
200,0.6,100,25,10,0.961833333,0.963,0.4795,0.5295,0.781,0.802,pca,3260.797266,0.926167955,3.465899089,0.294157858,0.299502396,9.015967872
200,0.6,100,25,15,0.964777778,0.967666667,0.533,0.532333333,0.792111111,0.823777778,pca,3260.797266,0.926167955,3.465899089,0.294157858,0.299502396,9.015967872
200,0.6,100,35,1,0.94,0.945,0.15,0.256666667,0.705,0.648333333,pca,3266.488062,0.86274613,3.531713133,1.373112752,0.250308678,8.389913461
200,0.6,100,35,3,0.954444444,0.953888889,0.29,0.446111111,0.736666667,0.707222222,dw_pmad,3266.488062,0.86274613,3.531713133,1.373112752,0.250308678,8.389913461
200,0.6,100,35,6,0.968611111,0.965555556,0.395833333,0.563611111,0.77,0.769166667,dw_pmad,3266.488062,0.86274613,3.531713133,1.373112752,0.250308678,8.389913461
200,0.6,100,35,10,0.963166667,0.963,0.4795,0.5295,0.781,0.802,dw_pmad,3266.488062,0.86274613,3.531713133,1.373112752,0.250308678,8.389913461
200,0.6,100,35,15,0.967444444,0.967666667,0.533,0.532333333,0.792111111,0.823777778,pca,3266.488062,0.86274613,3.531713133,1.373112752,0.250308678,8.389913461
200,0.6,100,50,1,0.945,0.945,0.15,0.256666667,0.705,0.648333333,dw_pmad,3246.228039,0.856509236,3.499810425,0.288236468,0.264119208,8.332542512
200,0.6,100,50,3,0.958333333,0.953888889,0.29,0.446111111,0.736666667,0.707222222,dw_pmad,3246.228039,0.856509236,3.499810425,0.288236468,0.264119208,8.332542512
200,0.6,100,50,6,0.960555556,0.965555556,0.395833333,0.563611111,0.77,0.769166667,pca,3246.228039,0.856509236,3.499810425,0.288236468,0.264119208,8.332542512
200,0.6,100,50,10,0.9625,0.963,0.4795,0.5295,0.781,0.802,pca,3246.228039,0.856509236,3.499810425,0.288236468,0.264119208,8.332542512
200,0.6,100,50,15,0.967555556,0.967666667,0.533,0.532333333,0.792111111,0.823777778,pca,3246.228039,0.856509236,3.499810425,0.288236468,0.264119208,8.332542512
200,0.6,100,10000,1,0.923333333,0.945,0.15,0.256666667,0.705,0.648333333,pca,2707.610902,0.81407193,3.54584874,0.282118373,0.285922101,8.377420804
200,0.6,100,10000,3,0.951111111,0.953888889,0.29,0.446111111,0.736666667,0.707222222,pca,2707.610902,0.81407193,3.54584874,0.282118373,0.285922101,8.377420804
200,0.6,100,10000,6,0.96,0.965555556,0.395833333,0.563611111,0.77,0.769166667,pca,2707.610902,0.81407193,3.54584874,0.282118373,0.285922101,8.377420804
200,0.6,100,10000,10,0.959,0.963,0.4795,0.5295,0.781,0.802,pca,2707.610902,0.81407193,3.54584874,0.282118373,0.285922101,8.377420804
200,0.6,100,10000,15,0.963555556,0.967666667,0.533,0.532333333,0.792111111,0.823777778,pca,2707.610902,0.81407193,3.54584874,0.282118373,0.285922101,8.377420804
200,0.05,90,1,1,0.36,0.388333333,0.155,0.208333333,0.368333333,0.341666667,pca,722.0972927,0.080305979,17.46779493,0.38372305,0.308367147,9.303339756
200,0.05,90,1,3,0.418888889,0.443888889,0.301111111,0.306666667,0.362777778,0.428333333,pca,722.0972927,0.080305979,17.46779493,0.38372305,0.308367147,9.303339756
200,0.05,90,1,6,0.481944444,0.508611111,0.406388889,0.408333333,0.427777778,0.490277778,pca,722.0972927,0.080305979,17.46779493,0.38372305,0.308367147,9.303339756
200,0.05,90,1,10,0.544166667,0.561166667,0.483166667,0.4415,0.4805,0.538833333,pca,722.0972927,0.080305979,17.46779493,0.38372305,0.308367147,9.303339756
200,0.05,90,1,15,0.593777778,0.602111111,0.531666667,0.473,0.513777778,0.585888889,pca,722.0972927,0.080305979,17.46779493,0.38372305,0.308367147,9.303339756
200,0.05,90,6,1,0.355,0.388333333,0.155,0.208333333,0.368333333,0.341666667,pca,506.3020901,0.011696231,2.727862981,0.375662775,1.449433591,9.319862317
200,0.05,90,6,3,0.43,0.443888889,0.301111111,0.306666667,0.362777778,0.428333333,pca,506.3020901,0.011696231,2.727862981,0.375662775,1.449433591,9.319862317
200,0.05,90,6,6,0.497222222,0.508611111,0.406388889,0.408333333,0.427777778,0.490277778,pca,506.3020901,0.011696231,2.727862981,0.375662775,1.449433591,9.319862317
200,0.05,90,6,10,0.551333333,0.561166667,0.483166667,0.4415,0.4805,0.538833333,pca,506.3020901,0.011696231,2.727862981,0.375662775,1.449433591,9.319862317
200,0.05,90,6,15,0.599222222,0.602111111,0.531666667,0.473,0.513777778,0.585888889,pca,506.3020901,0.011696231,2.727862981,0.375662775,1.449433591,9.319862317
200,0.05,90,12,1,0.385,0.388333333,0.155,0.208333333,0.368333333,0.341666667,pca,501.7090918,0.013476497,2.731182128,0.325142738,0.324120553,9.259192708
200,0.05,90,12,3,0.438333333,0.443888889,0.301111111,0.306666667,0.362777778,0.428333333,pca,501.7090918,0.013476497,2.731182128,0.325142738,0.324120553,9.259192708
200,0.05,90,12,6,0.506388889,0.508611111,0.406388889,0.408333333,0.427777778,0.490277778,pca,501.7090918,0.013476497,2.731182128,0.325142738,0.324120553,9.259192708
200,0.05,90,12,10,0.559,0.561166667,0.483166667,0.4415,0.4805,0.538833333,pca,501.7090918,0.013476497,2.731182128,0.325142738,0.324120553,9.259192708
200,0.05,90,12,15,0.601333333,0.602111111,0.531666667,0.473,0.513777778,0.585888889,pca,501.7090918,0.013476497,2.731182128,0.325142738,0.324120553,9.259192708
200,0.05,90,18,1,0.37,0.388333333,0.155,0.208333333,0.368333333,0.341666667,pca,515.7172196,0.012658884,2.729985432,0.353638555,0.33590801,9.293723211
200,0.05,90,18,3,0.426666667,0.443888889,0.301111111,0.306666667,0.362777778,0.428333333,pca,515.7172196,0.012658884,2.729985432,0.353638555,0.33590801,9.293723211
200,0.05,90,18,6,0.494166667,0.508611111,0.406388889,0.408333333,0.427777778,0.490277778,pca,515.7172196,0.012658884,2.729985432,0.353638555,0.33590801,9.293723211
200,0.05,90,18,10,0.556,0.561166667,0.483166667,0.4415,0.4805,0.538833333,pca,515.7172196,0.012658884,2.729985432,0.353638555,0.33590801,9.293723211
200,0.05,90,18,15,0.594555556,0.602111111,0.531666667,0.473,0.513777778,0.585888889,pca,515.7172196,0.012658884,2.729985432,0.353638555,0.33590801,9.293723211
200,0.05,90,25,1,0.355,0.388333333,0.155,0.208333333,0.368333333,0.341666667,pca,501.6268454,0.010990214,2.709228598,0.325232444,0.380299443,8.040189696
200,0.05,90,25,3,0.440555556,0.443888889,0.301111111,0.306666667,0.362777778,0.428333333,pca,501.6268454,0.010990214,2.709228598,0.325232444,0.380299443,8.040189696
200,0.05,90,25,6,0.506666667,0.508611111,0.406388889,0.408333333,0.427777778,0.490277778,pca,501.6268454,0.010990214,2.709228598,0.325232444,0.380299443,8.040189696
200,0.05,90,25,10,0.557,0.561166667,0.483166667,0.4415,0.4805,0.538833333,pca,501.6268454,0.010990214,2.709228598,0.325232444,0.380299443,8.040189696
200,0.05,90,25,15,0.597666667,0.602111111,0.531666667,0.473,0.513777778,0.585888889,pca,501.6268454,0.010990214,2.709228598,0.325232444,0.380299443,8.040189696
200,0.05,90,35,1,0.36,0.388333333,0.155,0.208333333,0.368333333,0.341666667,pca,502.4277566,0.014209105,2.748876899,0.32698572,0.363808229,9.338582151
200,0.05,90,35,3,0.445555556,0.443888889,0.301111111,0.306666667,0.362777778,0.428333333,dw_pmad,502.4277566,0.014209105,2.748876899,0.32698572,0.363808229,9.338582151
200,0.05,90,35,6,0.498055556,0.508611111,0.406388889,0.408333333,0.427777778,0.490277778,pca,502.4277566,0.014209105,2.748876899,0.32698572,0.363808229,9.338582151
200,0.05,90,35,10,0.545833333,0.561166667,0.483166667,0.4415,0.4805,0.538833333,pca,502.4277566,0.014209105,2.748876899,0.32698572,0.363808229,9.338582151
200,0.05,90,35,15,0.591777778,0.602111111,0.531666667,0.473,0.513777778,0.585888889,pca,502.4277566,0.014209105,2.748876899,0.32698572,0.363808229,9.338582151
200,0.05,90,50,1,0.36,0.388333333,0.155,0.208333333,0.368333333,0.341666667,pca,516.1289389,0.011336157,2.714430007,0.34113674,0.284836778,9.211480342
200,0.05,90,50,3,0.436111111,0.443888889,0.301111111,0.306666667,0.362777778,0.428333333,pca,516.1289389,0.011336157,2.714430007,0.34113674,0.284836778,9.211480342
200,0.05,90,50,6,0.498055556,0.508611111,0.406388889,0.408333333,0.427777778,0.490277778,pca,516.1289389,0.011336157,2.714430007,0.34113674,0.284836778,9.211480342
200,0.05,90,50,10,0.5555,0.561166667,0.483166667,0.4415,0.4805,0.538833333,pca,516.1289389,0.011336157,2.714430007,0.34113674,0.284836778,9.211480342
200,0.05,90,50,15,0.596222222,0.602111111,0.531666667,0.473,0.513777778,0.585888889,pca,516.1289389,0.011336157,2.714430007,0.34113674,0.284836778,9.211480342
200,0.05,90,10000,1,0.366666667,0.388333333,0.155,0.208333333,0.368333333,0.341666667,pca,503.6247206,0.014143776,2.758557473,0.362664865,0.294734759,9.25116235
200,0.05,90,10000,3,0.431666667,0.443888889,0.301111111,0.306666667,0.362777778,0.428333333,pca,503.6247206,0.014143776,2.758557473,0.362664865,0.294734759,9.25116235
200,0.05,90,10000,6,0.495833333,0.508611111,0.406388889,0.408333333,0.427777778,0.490277778,pca,503.6247206,0.014143776,2.758557473,0.362664865,0.294734759,9.25116235
200,0.05,90,10000,10,0.5465,0.561166667,0.483166667,0.4415,0.4805,0.538833333,pca,503.6247206,0.014143776,2.758557473,0.362664865,0.294734759,9.25116235
200,0.05,90,10000,15,0.590222222,0.602111111,0.531666667,0.473,0.513777778,0.585888889,pca,503.6247206,0.014143776,2.758557473,0.362664865,0.294734759,9.25116235
200,0.1,90,1,1,0.535,0.55,0.146666667,0.238333333,0.435,0.458333333,pca,1077.105105,0.015335084,2.969178724,0.326814854,0.368934153,9.29084005
200,0.1,90,1,3,0.602222222,0.608888889,0.301111111,0.362777778,0.473333333,0.53,pca,1077.105105,0.015335084,2.969178724,0.326814854,0.368934153,9.29084005
200,0.1,90,1,6,0.675,0.675277778,0.412222222,0.474722222,0.53,0.584166667,pca,1077.105105,0.015335084,2.969178724,0.326814854,0.368934153,9.29084005
200,0.1,90,1,10,0.708166667,0.707666667,0.480666667,0.488833333,0.565333333,0.638,dw_pmad,1077.105105,0.015335084,2.969178724,0.326814854,0.368934153,9.29084005
200,0.1,90,1,15,0.743111111,0.747444444,0.530555556,0.506222222,0.599333333,0.675777778,pca,1077.105105,0.015335084,2.969178724,0.326814854,0.368934153,9.29084005
200,0.1,90,6,1,0.533333333,0.55,0.146666667,0.238333333,0.435,0.458333333,pca,1042.956043,0.014753667,3.023611395,0.357390649,0.407909893,9.5080362
200,0.1,90,6,3,0.603333333,0.608888889,0.301111111,0.362777778,0.473333333,0.53,pca,1042.956043,0.014753667,3.023611395,0.357390649,0.407909893,9.5080362
200,0.1,90,6,6,0.671944444,0.675277778,0.412222222,0.474722222,0.53,0.584166667,pca,1042.956043,0.014753667,3.023611395,0.357390649,0.407909893,9.5080362
200,0.1,90,6,10,0.711333333,0.707666667,0.480666667,0.488833333,0.565333333,0.638,dw_pmad,1042.956043,0.014753667,3.023611395,0.357390649,0.407909893,9.5080362
200,0.1,90,6,15,0.744888889,0.747444444,0.530555556,0.506222222,0.599333333,0.675777778,pca,1042.956043,0.014753667,3.023611395,0.357390649,0.407909893,9.5080362
200,0.1,90,12,1,0.525,0.55,0.146666667,0.238333333,0.435,0.458333333,pca,1063.640021,0.01084111,2.949588288,0.341796214,0.348526532,9.483268682
200,0.1,90,12,3,0.6,0.608888889,0.301111111,0.362777778,0.473333333,0.53,pca,1063.640021,0.01084111,2.949588288,0.341796214,0.348526532,9.483268682
200,0.1,90,12,6,0.673333333,0.675277778,0.412222222,0.474722222,0.53,0.584166667,pca,1063.640021,0.01084111,2.949588288,0.341796214,0.348526532,9.483268682
200,0.1,90,12,10,0.703166667,0.707666667,0.480666667,0.488833333,0.565333333,0.638,pca,1063.640021,0.01084111,2.949588288,0.341796214,0.348526532,9.483268682
200,0.1,90,12,15,0.744111111,0.747444444,0.530555556,0.506222222,0.599333333,0.675777778,pca,1063.640021,0.01084111,2.949588288,0.341796214,0.348526532,9.483268682
200,0.1,90,18,1,0.548333333,0.55,0.146666667,0.238333333,0.435,0.458333333,pca,1063.933057,0.014097712,3.000491078,0.34313043,0.436423351,9.587484533
200,0.1,90,18,3,0.610555556,0.608888889,0.301111111,0.362777778,0.473333333,0.53,dw_pmad,1063.933057,0.014097712,3.000491078,0.34313043,0.436423351,9.587484533
200,0.1,90,18,6,0.672777778,0.675277778,0.412222222,0.474722222,0.53,0.584166667,pca,1063.933057,0.014097712,3.000491078,0.34313043,0.436423351,9.587484533
200,0.1,90,18,10,0.709,0.707666667,0.480666667,0.488833333,0.565333333,0.638,dw_pmad,1063.933057,0.014097712,3.000491078,0.34313043,0.436423351,9.587484533
200,0.1,90,18,15,0.744555556,0.747444444,0.530555556,0.506222222,0.599333333,0.675777778,pca,1063.933057,0.014097712,3.000491078,0.34313043,0.436423351,9.587484533
200,0.1,90,25,1,0.533333333,0.55,0.146666667,0.238333333,0.435,0.458333333,pca,1037.016858,0.011342152,3.012485729,0.355595717,0.551848142,9.679867637
200,0.1,90,25,3,0.608888889,0.608888889,0.301111111,0.362777778,0.473333333,0.53,dw_pmad,1037.016858,0.011342152,3.012485729,0.355595717,0.551848142,9.679867637
200,0.1,90,25,6,0.670555556,0.675277778,0.412222222,0.474722222,0.53,0.584166667,pca,1037.016858,0.011342152,3.012485729,0.355595717,0.551848142,9.679867637
200,0.1,90,25,10,0.7045,0.707666667,0.480666667,0.488833333,0.565333333,0.638,pca,1037.016858,0.011342152,3.012485729,0.355595717,0.551848142,9.679867637
200,0.1,90,25,15,0.744222222,0.747444444,0.530555556,0.506222222,0.599333333,0.675777778,pca,1037.016858,0.011342152,3.012485729,0.355595717,0.551848142,9.679867637
200,0.1,90,35,1,0.556666667,0.55,0.146666667,0.238333333,0.435,0.458333333,dw_pmad,1059.717032,0.013821132,2.962318555,0.353752855,0.379947903,9.399717036
200,0.1,90,35,3,0.615555556,0.608888889,0.301111111,0.362777778,0.473333333,0.53,dw_pmad,1059.717032,0.013821132,2.962318555,0.353752855,0.379947903,9.399717036
200,0.1,90,35,6,0.674444444,0.675277778,0.412222222,0.474722222,0.53,0.584166667,pca,1059.717032,0.013821132,2.962318555,0.353752855,0.379947903,9.399717036
200,0.1,90,35,10,0.707666667,0.707666667,0.480666667,0.488833333,0.565333333,0.638,dw_pmad,1059.717032,0.013821132,2.962318555,0.353752855,0.379947903,9.399717036
200,0.1,90,35,15,0.745111111,0.747444444,0.530555556,0.506222222,0.599333333,0.675777778,pca,1059.717032,0.013821132,2.962318555,0.353752855,0.379947903,9.399717036
200,0.1,90,50,1,0.54,0.55,0.146666667,0.238333333,0.435,0.458333333,pca,1077.352226,0.010874146,2.952353048,0.355912447,0.300558867,9.423222624
200,0.1,90,50,3,0.607222222,0.608888889,0.301111111,0.362777778,0.473333333,0.53,pca,1077.352226,0.010874146,2.952353048,0.355912447,0.300558867,9.423222624
200,0.1,90,50,6,0.666388889,0.675277778,0.412222222,0.474722222,0.53,0.584166667,pca,1077.352226,0.010874146,2.952353048,0.355912447,0.300558867,9.423222624
200,0.1,90,50,10,0.707333333,0.707666667,0.480666667,0.488833333,0.565333333,0.638,pca,1077.352226,0.010874146,2.952353048,0.355912447,0.300558867,9.423222624
200,0.1,90,50,15,0.742888889,0.747444444,0.530555556,0.506222222,0.599333333,0.675777778,pca,1077.352226,0.010874146,2.952353048,0.355912447,0.300558867,9.423222624
200,0.1,90,10000,1,0.541666667,0.55,0.146666667,0.238333333,0.435,0.458333333,pca,1052.01467,0.013787338,2.996870895,0.366991754,0.402089549,8.242494894
200,0.1,90,10000,3,0.601111111,0.608888889,0.301111111,0.362777778,0.473333333,0.53,pca,1052.01467,0.013787338,2.996870895,0.366991754,0.402089549,8.242494894
200,0.1,90,10000,6,0.662222222,0.675277778,0.412222222,0.474722222,0.53,0.584166667,pca,1052.01467,0.013787338,2.996870895,0.366991754,0.402089549,8.242494894
200,0.1,90,10000,10,0.695833333,0.707666667,0.480666667,0.488833333,0.565333333,0.638,pca,1052.01467,0.013787338,2.996870895,0.366991754,0.402089549,8.242494894
200,0.1,90,10000,15,0.734333333,0.747444444,0.530555556,0.506222222,0.599333333,0.675777778,pca,1052.01467,0.013787338,2.996870895,0.366991754,0.402089549,8.242494894
200,0.2,90,1,1,0.708333333,0.738333333,0.17,0.256666667,0.511666667,0.565,pca,2238.497951,0.472761015,3.245267157,1.352443548,1.11914219,10.72883113
200,0.2,90,1,3,0.760555556,0.758333333,0.31,0.402777778,0.570555556,0.61,dw_pmad,2238.497951,0.472761015,3.245267157,1.352443548,1.11914219,10.72883113
200,0.2,90,1,6,0.811666667,0.814166667,0.399166667,0.523333333,0.618055556,0.681666667,pca,2238.497951,0.472761015,3.245267157,1.352443548,1.11914219,10.72883113
200,0.2,90,1,10,0.8295,0.828666667,0.479833333,0.508833333,0.637833333,0.717833333,dw_pmad,2238.497951,0.472761015,3.245267157,1.352443548,1.11914219,10.72883113
